Condition,Intan_Channel,Spike_Time,Amplitude,ISI,FPD,FPD_Window,Find_Max,Detect_Above,Threshold_Factor
0Baseline,0,0.8769,142.84485939890345,,187.6,"(150, 250)",True,True,4
0Baseline,0,2.4877,142.1103664046431,1610.8,182.7,"(150, 250)",True,True,4
0Baseline,0,4.1035,144.8735107573533,1615.8,184.79999999999998,"(150, 250)",True,True,4
0Baseline,0,5.7176,144.17368672648317,1614.1000000000001,186.6,"(150, 250)",True,True,4
0Baseline,0,7.3304,136.88014449320966,1612.8,184.2,"(150, 250)",True,True,4
0Baseline,0,8.9485,145.17062518826532,1618.1000000000001,184.0,"(150, 250)",True,True,4
0Baseline,0,10.5606,152.28950480550907,1612.1000000000001,193.20000000000002,"(150, 250)",True,True,4
0Baseline,0,12.1752,144.8783466342288,1614.6000000000001,179.60000000000002,"(150, 250)",True,True,4
0Baseline,0,13.7934,144.90045150846024,1618.2,187.1,"(150, 250)",True,True,4
0Baseline,0,15.4104,144.81643362875926,1617.0,174.1,"(150, 250)",True,True,4
0Baseline,0,17.0301,150.124332703624,1619.6999999999998,183.4,"(150, 250)",True,True,4
0Baseline,0,18.6499,144.08219320526058,1619.8,175.3,"(150, 250)",True,True,4
0Baseline,0,20.2661,146.98236385531263,1616.2,182.29999999999998,"(150, 250)",True,True,4
0Baseline,0,21.8814,145.75803404635892,1615.3,180.79999999999998,"(150, 250)",True,True,4
0Baseline,0,23.4982,144.1650377992452,1616.8,174.6,"(150, 250)",True,True,4
0Baseline,0,25.1124,143.4082684054954,1614.2,183.0,"(150, 250)",True,True,4
0Baseline,0,26.7155,146.0186997460349,1603.1,186.6,"(150, 250)",True,True,4
0Baseline,0,28.3125,149.42261046366502,1597.0,180.9,"(150, 250)",True,True,4
0Baseline,0,29.9216,148.66568358479356,1609.1,177.0,"(150, 250)",True,True,4
0Baseline,0,31.5299,151.29728391039993,1608.3,179.7,"(150, 250)",True,True,4
0Baseline,0,33.1347,149.54703972429056,1604.8,181.79999999999998,"(150, 250)",True,True,4
0Baseline,0,34.7381,143.61428586519247,1603.3999999999999,180.29999999999998,"(150, 250)",True,True,4
0Baseline,0,36.3399,143.41733670929966,1601.8,179.29999999999998,"(150, 250)",True,True,4
0Baseline,0,37.941,151.894762125264,1601.1,186.70000000000002,"(150, 250)",True,True,4
0Baseline,0,39.5433,152.3798677460631,1602.3,177.5,"(150, 250)",True,True,4
0Baseline,0,41.1543,138.69896800041727,1611.0,180.5,"(150, 250)",True,True,4
0Baseline,0,42.764,145.2981621671303,1609.6999999999998,184.4,"(150, 250)",True,True,4
0Baseline,0,44.3686,147.3477583198101,1604.6000000000001,174.8,"(150, 250)",True,True,4
0Baseline,0,45.9803,149.95414011527282,1611.6999999999998,177.5,"(150, 250)",True,True,4
0Baseline,0,47.5925,151.5825348130266,1612.2,180.2,"(150, 250)",True,True,4
0Baseline,0,49.2024,143.17090529583783,1609.9,170.0,"(150, 250)",True,True,4
0Baseline,0,50.8125,146.20225976192563,1610.1000000000001,174.8,"(150, 250)",True,True,4
0Baseline,0,52.4283,143.7876814500887,1615.8,177.5,"(150, 250)",True,True,4
0Baseline,0,54.0381,141.51378047138834,1609.8,174.4,"(150, 250)",True,True,4
0Baseline,0,55.6558,152.18326024229734,1617.6999999999998,176.4,"(150, 250)",True,True,4
0Baseline,0,57.2619,143.8273261868735,1606.1000000000001,171.9,"(150, 250)",True,True,4
0Baseline,0,58.8855,139.77006331806507,1623.6,180.10000000000002,"(150, 250)",True,True,4
0Baseline,1,0.877,246.31664587694482,,182.7,"(150, 250)",True,True,2
0Baseline,1,2.4883,241.72014223429838,1611.3,186.20000000000002,"(150, 250)",True,True,2
0Baseline,1,4.1032,241.1685465649186,1614.9,189.5,"(150, 250)",True,True,2
0Baseline,1,5.7172,241.56593302441098,1614.0,191.39999999999998,"(150, 250)",True,True,2
0Baseline,1,7.3304,246.96901382804427,1613.2,187.1,"(150, 250)",True,True,2
0Baseline,1,8.9481,243.2714049727265,1617.6999999999998,180.7,"(150, 250)",True,True,2
0Baseline,1,10.5605,240.95339927127372,1612.4,189.20000000000002,"(150, 250)",True,True,2
0Baseline,1,12.1749,241.159747834393,1614.4,188.20000000000002,"(150, 250)",True,True,2
0Baseline,1,13.7932,246.2951189085961,1618.3000000000002,183.10000000000002,"(150, 250)",True,True,2
0Baseline,1,15.4098,245.39727337735502,1616.6000000000001,184.9,"(150, 250)",True,True,2
0Baseline,1,17.0302,243.73625189985552,1620.4,179.9,"(150, 250)",True,True,2
0Baseline,1,18.6496,247.08238548820418,1619.3999999999999,177.8,"(150, 250)",True,True,2
0Baseline,1,20.2656,245.08151400567434,1616.0,189.5,"(150, 250)",True,True,2
0Baseline,1,21.8808,240.4929026558147,1615.2,187.5,"(150, 250)",True,True,2
0Baseline,1,23.4977,244.3041285522752,1616.9,191.6,"(150, 250)",True,True,2
0Baseline,1,25.112,242.13526645155252,1614.3000000000002,181.10000000000002,"(150, 250)",True,True,2
0Baseline,1,26.7154,242.45987380224486,1603.3999999999999,189.0,"(150, 250)",True,True,2
0Baseline,1,28.3122,254.7806554578939,1596.8,186.20000000000002,"(150, 250)",True,True,2
0Baseline,1,29.9212,252.6267966578455,1609.0,188.20000000000002,"(150, 250)",True,True,2
0Baseline,1,31.5296,246.70620143411398,1608.4,186.70000000000002,"(150, 250)",True,True,2
0Baseline,1,33.1347,250.50140436065288,1605.1,187.20000000000002,"(150, 250)",True,True,2
0Baseline,1,34.738,240.85535856458455,1603.3,185.0,"(150, 250)",True,True,2
0Baseline,1,36.3392,242.7021867060006,1601.2,186.4,"(150, 250)",True,True,2
0Baseline,1,37.9407,246.0756244535783,1601.5,188.0,"(150, 250)",True,True,2
0Baseline,1,39.543,246.95374539703752,1602.3,180.79999999999998,"(150, 250)",True,True,2
0Baseline,1,41.1537,242.95231694777252,1610.7,184.0,"(150, 250)",True,True,2
0Baseline,1,42.7637,255.3526323149743,1610.0,179.4,"(150, 250)",True,True,2
0Baseline,1,44.3694,248.603392220673,1605.6999999999998,186.70000000000002,"(150, 250)",True,True,2
0Baseline,1,45.9809,245.25422588330633,1611.5,184.2,"(150, 250)",True,True,2
0Baseline,1,47.5922,248.86754747444007,1611.3,181.60000000000002,"(150, 250)",True,True,2
0Baseline,1,49.2021,234.92815375018617,1609.9,187.20000000000002,"(150, 250)",True,True,2
0Baseline,1,50.8128,243.90900828901758,1610.7,185.5,"(150, 250)",True,True,2
0Baseline,1,52.428,249.95025541931818,1615.2,185.9,"(150, 250)",True,True,2
0Baseline,1,54.0377,238.3384451907169,1609.6999999999998,188.29999999999998,"(150, 250)",True,True,2
0Baseline,1,55.6561,249.71936532985532,1618.4,187.70000000000002,"(150, 250)",True,True,2
0Baseline,1,57.2625,241.52997104392216,1606.4,180.29999999999998,"(150, 250)",True,True,2
0Baseline,1,58.8846,248.1093657615765,1622.1000000000001,182.29999999999998,"(150, 250)",True,True,2
0Baseline,2,0.8818,786.904688031671,,182.79999999999998,"(150, 250)",True,True,4
0Baseline,2,2.493,790.3088032189303,1611.2,181.60000000000002,"(150, 250)",True,True,4
0Baseline,2,4.1081,786.9058585685285,1615.1,185.6,"(150, 250)",True,True,4
0Baseline,2,5.7222,779.9401752955393,1614.1000000000001,185.29999999999998,"(150, 250)",True,True,4
0Baseline,2,7.3355,786.8168307696602,1613.3,182.2,"(150, 250)",True,True,4
0Baseline,2,8.9528,799.9606085419432,1617.3,183.2,"(150, 250)",True,True,4
0Baseline,2,10.5652,793.586950019547,1612.4,183.29999999999998,"(150, 250)",True,True,4
0Baseline,2,12.1797,793.5279169527461,1614.5,183.0,"(150, 250)",True,True,4
0Baseline,2,13.7979,795.1792746094211,1618.2,185.20000000000002,"(150, 250)",True,True,4
0Baseline,2,15.4149,793.7118242276068,1617.0,182.10000000000002,"(150, 250)",True,True,4
0Baseline,2,17.0349,789.8916671185398,1620.0,182.29999999999998,"(150, 250)",True,True,4
0Baseline,2,18.6543,794.8162048821912,1619.3999999999999,181.4,"(150, 250)",True,True,4
0Baseline,2,20.2705,796.4903896872468,1616.2,181.79999999999998,"(150, 250)",True,True,4
0Baseline,2,21.8859,794.0551289538082,1615.3999999999999,182.79999999999998,"(150, 250)",True,True,4
0Baseline,2,23.5026,804.0089970073501,1616.7,182.10000000000002,"(150, 250)",True,True,4
0Baseline,2,25.1169,789.3013381855766,1614.3000000000002,183.5,"(150, 250)",True,True,4
0Baseline,2,26.7202,790.9171309419016,1603.3,185.20000000000002,"(150, 250)",True,True,4
0Baseline,2,28.3169,797.8937311843453,1596.7,182.2,"(150, 250)",True,True,4
0Baseline,2,29.9262,792.1741387452461,1609.3,179.79999999999998,"(150, 250)",True,True,4
0Baseline,2,31.5345,792.4518651055481,1608.3,182.29999999999998,"(150, 250)",True,True,4
0Baseline,2,33.1394,790.3963850955354,1604.9,182.29999999999998,"(150, 250)",True,True,4
0Baseline,2,34.7427,790.3107159813836,1603.3,181.60000000000002,"(150, 250)",True,True,4
0Baseline,2,36.3445,791.4651714916365,1601.8,181.4,"(150, 250)",True,True,4
0Baseline,2,37.9455,795.6544656331602,1601.0,180.7,"(150, 250)",True,True,4
0Baseline,2,39.5479,790.6965502714598,1602.4,180.7,"(150, 250)",True,True,4
0Baseline,2,41.1587,793.0395353714626,1610.8,183.29999999999998,"(150, 250)",True,True,4
0Baseline,2,42.7686,806.1538674614831,1609.9,183.10000000000002,"(150, 250)",True,True,4
0Baseline,2,44.3743,806.4470227024098,1605.6999999999998,182.4,"(150, 250)",True,True,4
0Baseline,2,45.9858,805.000342454229,1611.5,179.29999999999998,"(150, 250)",True,True,4
0Baseline,2,47.597,796.8871474421736,1611.2,185.9,"(150, 250)",True,True,4
0Baseline,2,49.207,792.4308855694676,1610.0,183.9,"(150, 250)",True,True,4
0Baseline,2,50.8177,795.5081901421192,1610.7,180.4,"(150, 250)",True,True,4
0Baseline,2,52.4329,799.0288340137888,1615.2,181.29999999999998,"(150, 250)",True,True,4
0Baseline,2,54.0426,795.8897072751193,1609.6999999999998,181.0,"(150, 250)",True,True,4
0Baseline,2,55.6611,796.6151519260632,1618.5,181.2,"(150, 250)",True,True,4
0Baseline,2,57.2674,798.042258849302,1606.3,180.4,"(150, 250)",True,True,4
0Baseline,2,58.8896,796.7374738528621,1622.2,179.79999999999998,"(150, 250)",True,True,4
0Baseline,3,0.8827,370.49489437975694,,180.10000000000002,"(150, 250)",True,True,3
0Baseline,3,2.4939,376.125551648199,1611.2,181.0,"(150, 250)",True,True,3
0Baseline,3,4.1089,362.76215951289464,1615.0,186.70000000000002,"(150, 250)",True,True,3
0Baseline,3,5.7231,364.11218587066884,1614.2,184.70000000000002,"(150, 250)",True,True,3
0Baseline,3,7.3363,361.7053899463076,1613.2,183.4,"(150, 250)",True,True,3
0Baseline,3,8.9538,368.88506595633027,1617.5,181.9,"(150, 250)",True,True,3
0Baseline,3,10.566,364.9162868586345,1612.2,183.9,"(150, 250)",True,True,3
0Baseline,3,12.1805,367.53760329091597,1614.5,185.1,"(150, 250)",True,True,3
0Baseline,3,13.7988,364.87691206883113,1618.3000000000002,177.9,"(150, 250)",True,True,3
0Baseline,3,15.4157,356.68437818330625,1616.9,177.9,"(150, 250)",True,True,3
0Baseline,3,17.0358,363.32120080725866,1620.1000000000001,183.79999999999998,"(150, 250)",True,True,3
0Baseline,3,18.6552,350.8864711222343,1619.3999999999999,186.4,"(150, 250)",True,True,3
0Baseline,3,20.2714,363.62677286174505,1616.2,182.0,"(150, 250)",True,True,3
0Baseline,3,21.8867,366.99637336621083,1615.3,179.79999999999998,"(150, 250)",True,True,3
0Baseline,3,23.5035,359.6258656828948,1616.8,180.79999999999998,"(150, 250)",True,True,3
0Baseline,3,25.1176,351.33270084866507,1614.1000000000001,180.10000000000002,"(150, 250)",True,True,3
0Baseline,3,26.721,364.4078409979867,1603.3999999999999,179.7,"(150, 250)",True,True,3
0Baseline,3,28.3178,360.75713554890433,1596.8,178.29999999999998,"(150, 250)",True,True,3
0Baseline,3,29.927,359.66728931970795,1609.2,181.29999999999998,"(150, 250)",True,True,3
0Baseline,3,31.5353,361.8208702800511,1608.3,180.9,"(150, 250)",True,True,3
0Baseline,3,33.1403,363.56367927832633,1605.0,183.79999999999998,"(150, 250)",True,True,3
0Baseline,3,34.7436,365.6298476767331,1603.3,179.10000000000002,"(150, 250)",True,True,3
0Baseline,3,36.3453,360.2751686960764,1601.6999999999998,181.79999999999998,"(150, 250)",True,True,3
0Baseline,3,37.9464,369.7814793295472,1601.1,179.79999999999998,"(150, 250)",True,True,3
0Baseline,3,39.5488,363.1799510170109,1602.4,181.60000000000002,"(150, 250)",True,True,3
0Baseline,3,41.1595,356.426819355942,1610.7,184.29999999999998,"(150, 250)",True,True,3
0Baseline,3,42.7695,358.45082517002356,1610.0,182.79999999999998,"(150, 250)",True,True,3
0Baseline,3,44.3752,370.4224906305617,1605.6999999999998,179.5,"(150, 250)",True,True,3
0Baseline,3,45.9865,363.5621843499266,1611.3,176.1,"(150, 250)",True,True,3
0Baseline,3,47.5979,361.8016705053195,1611.3999999999999,179.7,"(150, 250)",True,True,3
0Baseline,3,49.2078,353.4543424122796,1609.9,184.9,"(150, 250)",True,True,3
0Baseline,3,50.8186,358.9128560405202,1610.8,178.29999999999998,"(150, 250)",True,True,3
0Baseline,3,52.4337,355.1376492220018,1615.1,180.7,"(150, 250)",True,True,3
0Baseline,3,54.0434,358.1817361603162,1609.6999999999998,181.9,"(150, 250)",True,True,3
0Baseline,3,55.6619,353.08037440955,1618.5,183.0,"(150, 250)",True,True,3
0Baseline,3,57.2682,349.63105450465196,1606.3,179.2,"(150, 250)",True,True,3
0Baseline,3,58.8905,353.48860667652525,1622.3000000000002,177.4,"(150, 250)",True,True,3
0Baseline,4,0.8824,347.066087838057,,185.29999999999998,"(150, 250)",True,True,4
0Baseline,4,2.4939,346.4665538636938,1611.5,183.29999999999998,"(150, 250)",True,True,4
0Baseline,4,4.1087,347.5199602735916,1614.8,185.0,"(150, 250)",True,True,4
0Baseline,4,5.7229,340.21181127856175,1614.2,183.29999999999998,"(150, 250)",True,True,4
0Baseline,4,7.3362,339.2770979404713,1613.3,182.7,"(150, 250)",True,True,4
0Baseline,4,8.9536,351.3490085029794,1617.3999999999999,181.9,"(150, 250)",True,True,4
0Baseline,4,10.5659,343.8350646979935,1612.3,175.2,"(150, 250)",True,True,4
0Baseline,4,12.1804,347.93544696490693,1614.5,181.9,"(150, 250)",True,True,4
0Baseline,4,13.7987,348.8577797712726,1618.3000000000002,178.9,"(150, 250)",True,True,4
0Baseline,4,15.4155,347.43375957645594,1616.8,181.79999999999998,"(150, 250)",True,True,4
0Baseline,4,17.0357,337.2036628857721,1620.2,188.5,"(150, 250)",True,True,4
0Baseline,4,18.6551,345.1391853622072,1619.3999999999999,182.10000000000002,"(150, 250)",True,True,4
0Baseline,4,20.2712,357.03424072639444,1616.1000000000001,181.29999999999998,"(150, 250)",True,True,4
0Baseline,4,21.8865,348.2949391269523,1615.3,181.9,"(150, 250)",True,True,4
0Baseline,4,23.5033,350.4434137015581,1616.8,190.8,"(150, 250)",True,True,4
0Baseline,4,25.1175,349.8098465674379,1614.2,181.0,"(150, 250)",True,True,4
0Baseline,4,26.721,349.46678052661275,1603.5,176.7,"(150, 250)",True,True,4
0Baseline,4,28.3176,356.43297798242736,1596.6,178.0,"(150, 250)",True,True,4
0Baseline,4,29.9269,345.3461144004849,1609.3,181.5,"(150, 250)",True,True,4
0Baseline,4,31.5352,345.01057679061205,1608.3,176.9,"(150, 250)",True,True,4
0Baseline,4,33.1401,348.6288392129259,1604.9,181.79999999999998,"(150, 250)",True,True,4
0Baseline,4,34.7434,343.0012704161102,1603.3,183.9,"(150, 250)",True,True,4
0Baseline,4,36.3451,347.4126295203166,1601.6999999999998,181.10000000000002,"(150, 250)",True,True,4
0Baseline,4,37.9462,349.9815914331938,1601.1,183.7,"(150, 250)",True,True,4
0Baseline,4,39.5486,343.81226554581707,1602.4,181.60000000000002,"(150, 250)",True,True,4
0Baseline,4,41.1592,339.8813472527787,1610.6000000000001,184.0,"(150, 250)",True,True,4
0Baseline,4,42.7694,346.02116627565863,1610.2,182.7,"(150, 250)",True,True,4
0Baseline,4,44.3751,346.14040800424146,1605.6999999999998,182.60000000000002,"(150, 250)",True,True,4
0Baseline,4,45.9865,343.649928167001,1611.3999999999999,185.6,"(150, 250)",True,True,4
0Baseline,4,47.5977,359.98587848107627,1611.2,179.2,"(150, 250)",True,True,4
0Baseline,4,49.2076,345.20520718427633,1609.9,190.20000000000002,"(150, 250)",True,True,4
0Baseline,4,50.8183,347.59273442209997,1610.7,175.1,"(150, 250)",True,True,4
0Baseline,4,52.4336,342.52226615930863,1615.3,192.8,"(150, 250)",True,True,4
0Baseline,4,54.0433,352.0584126202019,1609.6999999999998,185.9,"(150, 250)",True,True,4
0Baseline,4,55.6619,341.22241508849606,1618.6000000000001,182.60000000000002,"(150, 250)",True,True,4
0Baseline,4,57.2681,345.9364489536214,1606.2,181.79999999999998,"(150, 250)",True,True,4
0Baseline,4,58.8904,347.55306917703876,1622.3000000000002,176.4,"(150, 250)",True,True,4
0Baseline,24,0.8821,324.70836302332725,,189.1,"(150, 250)",False,True,4
0Baseline,24,2.4933,339.5167472096983,1611.2,184.10000000000002,"(150, 250)",False,True,4
0Baseline,24,4.1087,353.85972496754493,1615.3999999999999,182.60000000000002,"(150, 250)",False,True,4
0Baseline,24,5.7229,338.68002995059277,1614.2,181.9,"(150, 250)",False,True,4
0Baseline,24,7.3363,354.9916590383302,1613.3999999999999,186.29999999999998,"(150, 250)",False,True,4
0Baseline,24,8.9532,352.2217934661877,1616.9,186.20000000000002,"(150, 250)",False,True,4
0Baseline,24,10.5658,347.22484759607465,1612.6000000000001,181.29999999999998,"(150, 250)",False,True,4
0Baseline,24,12.1804,345.68788193270655,1614.6000000000001,182.29999999999998,"(150, 250)",False,True,4
0Baseline,24,13.7984,343.67178970059854,1618.0,175.8,"(150, 250)",False,True,4
0Baseline,24,15.4153,333.5531509808386,1616.9,178.9,"(150, 250)",False,True,4
0Baseline,24,17.0349,314.81621638426174,1619.6,177.5,"(150, 250)",False,True,4
0Baseline,24,18.6543,311.9720450366545,1619.3999999999999,184.79999999999998,"(150, 250)",False,True,4
0Baseline,24,20.2705,319.5365572278157,1616.2,185.4,"(150, 250)",False,True,4
0Baseline,24,21.8861,328.75689754578445,1615.6,185.5,"(150, 250)",False,True,4
0Baseline,24,23.5025,313.593337820714,1616.4,184.4,"(150, 250)",False,True,4
0Baseline,24,25.1171,330.9205742218517,1614.6000000000001,179.7,"(150, 250)",False,True,4
0Baseline,24,26.7204,327.9258623876138,1603.3,189.4,"(150, 250)",False,True,4
0Baseline,24,28.317,333.3996833492117,1596.6,187.1,"(150, 250)",False,True,4
0Baseline,24,29.9264,345.85040445296477,1609.3999999999999,182.29999999999998,"(150, 250)",False,True,4
0Baseline,24,31.5348,335.5031866283374,1608.4,185.29999999999998,"(150, 250)",False,True,4
0Baseline,24,33.1389,291.0416489011787,1604.1000000000001,183.7,"(150, 250)",False,True,4
0Baseline,24,34.7433,342.57079549537207,1604.4,182.4,"(150, 250)",False,True,4
0Baseline,24,36.3448,352.49561790994886,1601.5,183.79999999999998,"(150, 250)",False,True,4
0Baseline,24,37.9459,338.3228290372387,1601.1,181.10000000000002,"(150, 250)",False,True,4
0Baseline,24,39.548,316.91410169188634,1602.1000000000001,188.20000000000002,"(150, 250)",False,True,4
0Baseline,24,41.1591,335.0201633992623,1611.1,181.9,"(150, 250)",False,True,4
0Baseline,24,42.7686,322.02548486273423,1609.5,186.20000000000002,"(150, 250)",False,True,4
0Baseline,24,44.3743,324.4410819562213,1605.6999999999998,187.4,"(150, 250)",False,True,4
0Baseline,24,45.9859,345.50103734249086,1611.6,188.4,"(150, 250)",False,True,4
0Baseline,24,47.597,335.1055960067043,1611.1,182.10000000000002,"(150, 250)",False,True,4
0Baseline,24,49.2074,342.85542480363404,1610.4,183.29999999999998,"(150, 250)",False,True,4
0Baseline,24,50.8181,352.04377383172476,1610.7,185.79999999999998,"(150, 250)",False,True,4
0Baseline,24,52.4331,327.92135380658976,1615.0,180.7,"(150, 250)",False,True,4
0Baseline,24,54.0429,332.7909985752595,1609.8,178.29999999999998,"(150, 250)",False,True,4
0Baseline,24,55.661,316.98299975289706,1618.1000000000001,180.5,"(150, 250)",False,True,4
0Baseline,24,57.2677,347.41475206925014,1606.7,178.7,"(150, 250)",False,True,4
0Baseline,24,58.8894,307.69688344483507,1621.6999999999998,185.9,"(150, 250)",False,True,4
0Baseline,25,0.8828,565.6716385163414,,213.29999999999998,"(150, 350)",False,True,2
0Baseline,25,2.494,572.7305975283975,1611.2,225.6,"(150, 350)",False,True,2
0Baseline,25,4.1091,561.2414621815172,1615.1,234.2,"(150, 350)",False,True,2
0Baseline,25,5.7232,562.5192955623102,1614.1000000000001,234.6,"(150, 350)",False,True,2
0Baseline,25,7.3365,568.4732909647298,1613.3,194.20000000000002,"(150, 350)",False,True,2
0Baseline,25,8.954,568.6248124032317,1617.5,209.0,"(150, 350)",False,True,2
0Baseline,25,10.5661,561.2257602191921,1612.1000000000001,188.1,"(150, 350)",False,True,2
0Baseline,25,12.1807,566.7345500896995,1614.6000000000001,209.1,"(150, 350)",False,True,2
0Baseline,25,13.7989,554.3686457831718,1618.2,230.5,"(150, 350)",False,True,2
0Baseline,25,15.4159,560.3809247527229,1617.0,191.0,"(150, 350)",False,True,2
0Baseline,25,17.0359,551.9916948187329,1620.0,222.5,"(150, 350)",False,True,2
0Baseline,25,18.6488,555.8242551185775,1612.9,194.5,"(150, 350)",False,True,2
0Baseline,25,20.265,560.3195900882043,1616.2,199.4,"(150, 350)",False,True,2
0Baseline,25,21.8869,558.897986685271,1621.8999999999999,222.39999999999998,"(150, 350)",False,True,2
0Baseline,25,23.4972,561.4297739933547,1610.3,245.0,"(150, 350)",False,True,2
0Baseline,25,25.1178,561.5097748454605,1620.6000000000001,226.8,"(150, 350)",False,True,2
0Baseline,25,26.7146,559.8725966236357,1596.8,224.39999999999998,"(150, 350)",False,True,2
0Baseline,25,28.3179,567.825269201905,1603.3,226.8,"(150, 350)",False,True,2
0Baseline,25,29.927,558.4915626467125,1609.1,184.29999999999998,"(150, 350)",False,True,2
0Baseline,25,31.5355,557.2205183704892,1608.5,184.5,"(150, 350)",False,True,2
0Baseline,25,33.1339,565.8686748618476,1598.4,226.0,"(150, 350)",False,True,2
0Baseline,25,34.7437,564.9552110239468,1609.8,181.5,"(150, 350)",False,True,2
0Baseline,25,36.3454,563.1237104576388,1601.6999999999998,181.60000000000002,"(150, 350)",False,True,2
0Baseline,25,37.9465,567.7305634786145,1601.1,213.10000000000002,"(150, 350)",False,True,2
0Baseline,25,39.5423,550.3832760736939,1595.8000000000002,193.39999999999998,"(150, 350)",False,True,2
0Baseline,25,41.1531,555.8892434284538,1610.8,190.20000000000002,"(150, 350)",False,True,2
0Baseline,25,42.7631,559.3556513163677,1610.0,192.20000000000002,"(150, 350)",False,True,2
0Baseline,25,44.3688,564.8799516455343,1605.6999999999998,189.20000000000002,"(150, 350)",False,True,2
0Baseline,25,45.9867,562.3316104735875,1617.8999999999999,188.70000000000002,"(150, 350)",False,True,2
0Baseline,25,47.598,557.1810321403822,1611.3,189.6,"(150, 350)",False,True,2
0Baseline,25,49.208,554.7735760550678,1610.0,181.4,"(150, 350)",False,True,2
0Baseline,25,50.8187,581.5872430980278,1610.7,210.9,"(150, 350)",False,True,2
0Baseline,25,52.4273,562.8505542759946,1608.6000000000001,197.4,"(150, 350)",False,True,2
0Baseline,25,54.037,565.69736036708,1609.6999999999998,229.4,"(150, 350)",False,True,2
0Baseline,25,55.6556,572.1007442350087,1618.6000000000001,237.5,"(150, 350)",False,True,2
0Baseline,25,57.2618,553.7242473916102,1606.2,196.1,"(150, 350)",False,True,2
0Baseline,25,58.8841,557.2521284622816,1622.3000000000002,241.4,"(150, 350)",False,True,2
0Baseline,26,0.8761,1707.393351725168,,229.0,"(150, 350)",False,True,3
0Baseline,26,2.4873,1718.4366607843592,1611.2,237.1,"(150, 350)",False,True,3
0Baseline,26,4.1023,1716.2330518887582,1615.0,239.4,"(150, 350)",False,True,3
0Baseline,26,5.7166,1721.8064619584256,1614.3000000000002,232.7,"(150, 350)",False,True,3
0Baseline,26,7.3298,1726.0911731333636,1613.2,226.3,"(150, 350)",False,True,3
0Baseline,26,8.9472,1713.5346322264572,1617.3999999999999,231.5,"(150, 350)",False,True,3
0Baseline,26,10.5595,1718.4547900634007,1612.3,234.7,"(150, 350)",False,True,3
0Baseline,26,12.174,1721.0190737010867,1614.5,231.0,"(150, 350)",False,True,3
0Baseline,26,13.7923,1732.5367253340892,1618.3000000000002,234.6,"(150, 350)",False,True,3
0Baseline,26,15.4092,1722.717162845946,1616.9,238.3,"(150, 350)",False,True,3
0Baseline,26,17.0293,1729.57111078701,1620.1000000000001,231.6,"(150, 350)",False,True,3
0Baseline,26,18.6487,1712.4422326241465,1619.3999999999999,239.7,"(150, 350)",False,True,3
0Baseline,26,20.2649,1724.958213558302,1616.2,241.7,"(150, 350)",False,True,3
0Baseline,26,21.8803,1714.988705277609,1615.3999999999999,230.5,"(150, 350)",False,True,3
0Baseline,26,23.4971,1738.2465994516383,1616.8,240.4,"(150, 350)",False,True,3
0Baseline,26,25.1113,1724.8788140410052,1614.2,236.5,"(150, 350)",False,True,3
0Baseline,26,26.7145,1709.5819337557864,1603.2,247.4,"(150, 350)",False,True,3
0Baseline,26,28.3113,1711.762766797814,1596.8,249.4,"(150, 350)",False,True,3
0Baseline,26,29.9205,1716.8889703730997,1609.2,236.1,"(150, 350)",False,True,3
0Baseline,26,31.5289,1716.3281920381996,1608.4,234.1,"(150, 350)",False,True,3
0Baseline,26,33.1338,1707.0864290199759,1604.9,226.8,"(150, 350)",False,True,3
0Baseline,26,34.7371,1712.821455312555,1603.3,234.8,"(150, 350)",False,True,3
0Baseline,26,36.3388,1707.309377267226,1601.6999999999998,233.2,"(150, 350)",False,True,3
0Baseline,26,37.9398,1705.7769773892255,1601.0,220.4,"(150, 350)",False,True,3
0Baseline,26,39.5423,1699.1424372380434,1602.5,231.9,"(150, 350)",False,True,3
0Baseline,26,41.1531,1714.993683445078,1610.8,235.2,"(150, 350)",False,True,3
0Baseline,26,42.763,1711.0997650289214,1609.9,242.4,"(150, 350)",False,True,3
0Baseline,26,44.3687,1716.724951054634,1605.6999999999998,250.1,"(150, 350)",False,True,3
0Baseline,26,45.9802,1724.0110916500225,1611.5,228.5,"(150, 350)",False,True,3
0Baseline,26,47.5914,1726.10630759799,1611.2,228.0,"(150, 350)",False,True,3
0Baseline,26,49.2014,1723.5767895348852,1610.0,231.3,"(150, 350)",False,True,3
0Baseline,26,50.8121,1731.619846885601,1610.7,226.5,"(150, 350)",False,True,3
0Baseline,26,52.4273,1723.5987024421388,1615.2,229.1,"(150, 350)",False,True,3
0Baseline,26,54.037,1734.5895458377706,1609.6999999999998,243.2,"(150, 350)",False,True,3
0Baseline,26,55.6555,1727.979655492359,1618.5,237.5,"(150, 350)",False,True,3
0Baseline,26,57.2618,1725.8369250929416,1606.3,235.6,"(150, 350)",False,True,3
0Baseline,26,58.8841,1731.3719068088194,1622.3000000000002,241.4,"(150, 350)",False,True,3
0Baseline,27,0.8837,208.15041661178034,,186.79999999999998,"(150, 350)",False,True,4
0Baseline,27,2.4949,190.80870867134922,1611.2,175.3,"(150, 350)",False,True,4
0Baseline,27,4.1099,188.19579852544146,1615.0,180.0,"(150, 350)",False,True,4
0Baseline,27,5.7243,187.859924107805,1614.4,180.2,"(150, 350)",False,True,4
